session_date,observer_id,session_id,location_id,participant_id,Gender,session_start,session_end,observer_session_task id,What,start_time,end_time,elapsed_time,total_time,total_time(fixed_sec),Who,How,How_(subcategories),Where,ended_by,multi_with,num_of_multitask_fragments,num_of_tasks_in_multi_1,multi_task_id_1,multi_start_1,multi_end_1,num_of_tasks_in_multi_2,multi_task_id_2,multi_start_2,multi_end_2,num_of_tasks_in_multi_3,multi_task_id_3,multi_start_3,multi_end_3,num_of_tasks_in_multi_4,multi_task_id_4,multi_start_4,multi_end_4,total_overlapping_time,is_interrupting_task?,interrupted_by,num_of_interrupts,int_task_id_1,int_start_1,int_end_1,active_1,active_2,inactive_1,is_session_complete?
8-Jul-21,10020,10262,S8E6,JD Dorian,M,19:02:37,19:23:51,10020_10262_11,Professional Communication,19:07:36,19:07:40,0:00:04,0:00:04,4,Doctor(s),Talking,Hospital,10020_10262_12,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:04,,,,,TRUE,,,,
8-Jul-21,10020,10262,S8E6,JD Dorian,M,19:02:37,19:23:51,10020_10262_12,Direct Care,19:07:40,19:07:53,0:00:13,0:00:13,13,Patient,Talking,Hospital,10020_10262_13,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:13,,,,,TRUE,,,,
8-Jul-21,10020,10262,S8E6,JD Dorian,M,19:02:37,19:23:51,10020_10262_13,Off-Screen,19:07:53,19:08:48,0:00:55,0:00:55,55,0,0,Off-Screen,10020_10262_14,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:55,,,,,TRUE,,,,
8-Jul-21,10020,10262,S8E6,JD Dorian,M,19:02:37,19:23:51,10020_10262_14,Social,19:08:48,19:09:37,0:00:49,0:00:49,49,Doctor(s),Talking,Hospital,10020_10262_15,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:49,,,,,TRUE,,,,
8-Jul-21,10020,10262,S8E6,JD Dorian,M,19:02:37,19:23:51,10020_10262_15,Off-Screen,19:09:37,19:10:12,0:00:35,0:00:35,35,0,0,Off-Screen,10020_10262_16,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:35,,,,,TRUE,,,,
8-Jul-21,10020,10262,S8E6,JD Dorian,M,19:02:37,19:23:51,10020_10262_16,Social,19:10:12,19:10:22,0:00:10,0:00:10,10,Doctor(s),Talking,Hospital,10020_10262_17,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:10,,,,,TRUE,,,,
8-Jul-21,10020,10262,S8E6,JD Dorian,M,19:02:37,19:23:51,10020_10262_17,Professional Communication,19:10:22,19:11:10,0:00:48,0:00:48,48,Doctor(s),Talking,Hospital,10020_10262_18,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:48,,,,,TRUE,,,,
8-Jul-21,10020,10262,S8E6,JD Dorian,M,19:02:37,19:23:51,10020_10262_18,Off-Screen,19:11:10,19:12:08,0:00:58,0:00:58,58,0,0,Off-Screen,10020_10262_19,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:58,,,,,TRUE,,,,
8-Jul-21,10020,10262,S8E6,JD Dorian,M,19:02:37,19:23:51,10020_10262_19,Social,19:12:08,19:12:26,0:00:18,0:00:18,18,Doctor(s),Talking,Hospital,10020_10262_20,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:18,,,,,TRUE,,,,
8-Jul-21,10020,10262,S8E6,JD Dorian,M,19:02:37,19:23:51,10020_10262_20,Off-Screen,19:12:26,19:13:04,0:00:38,0:00:38,38,0,0,Off-Screen,10020_10262_21,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:38,,,,,TRUE,,,,
8-Jul-21,10020,10262,S8E6,JD Dorian,M,19:02:37,19:23:51,10020_10262_21,Professional Communication,19:13:04,19:13:17,0:00:13,0:00:13,13,Nurse,Talking,Hospital,10020_10262_22,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:13,,,,,TRUE,,,,
8-Jul-21,10020,10262,S8E6,JD Dorian,M,19:02:37,19:23:51,10020_10262_22,Professional Communication,19:13:17,19:13:26,0:00:09,0:00:09,9,Doctor(s),Talking,Hospital,10020_10262_23,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:09,,,,,TRUE,,,,
8-Jul-21,10020,10262,S8E6,JD Dorian,M,19:02:37,19:23:51,10020_10262_23,Off-Screen,19:13:26,19:13:47,0:00:21,0:00:21,21,0,0,Off-Screen,10020_10262_24,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:21,,,,,TRUE,,,,
8-Jul-21,10020,10262,S8E6,JD Dorian,M,19:02:37,19:23:51,10020_10262_24,Professional Communication,19:13:47,19:14:14,0:00:27,0:00:27,27,Doctor(s),Talking,Hospital,10020_10262_25,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:27,,,,,TRUE,,,,
8-Jul-21,10020,10262,S8E6,JD Dorian,M,19:02:37,19:23:51,10020_10262_25,In-transit,19:14:14,19:14:17,0:00:03,0:00:03,3,0,0,Hospital,10020_10262_26,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:03,,,,,TRUE,,,,
8-Jul-21,10020,10262,S8E6,JD Dorian,M,19:02:37,19:23:51,10020_10262_26,Professional Communication,19:14:17,19:14:38,0:00:21,0:00:21,21,Doctor(s),Talking,Hospital,10020_10262_27,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:21,,,,,TRUE,,,,
8-Jul-21,10020,10262,S8E6,JD Dorian,M,19:02:37,19:23:51,10020_10262_27,Social,19:14:38,19:14:54,0:00:16,0:00:16,16,Other,Talking,Hospital,10020_10262_28,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:16,,,,,TRUE,,,,
8-Jul-21,10020,10262,S8E6,JD Dorian,M,19:02:37,19:23:51,10020_10262_28,Nothing Happening,19:14:54,19:14:59,0:00:05,0:00:05,5,0,0,Nothing Happening,10020_10262_29,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:05,,,,,TRUE,,,,
8-Jul-21,10020,10262,S8E6,JD Dorian,M,19:02:37,19:23:51,10020_10262_29,Off-Screen,19:14:59,19:16:26,0:01:27,0:01:27,87,0,0,Off-Screen,10020_10262_30,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:01:27,,,,,TRUE,,,,
8-Jul-21,10020,10262,S8E6,JD Dorian,M,19:02:37,19:23:51,10020_10262_30,Professional Communication,19:16:26,19:17:25,0:00:59,0:00:59,59,Doctor(s),Talking,Hospital,10020_10262_31,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:59,,,,,TRUE,,,,
8-Jul-21,10020,10262,S8E6,JD Dorian,M,19:02:37,19:23:51,10020_10262_31,Off-Screen,19:17:25,19:18:03,0:00:38,0:00:38,38,0,0,Off-Screen,10020_10262_32,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:38,,,,,TRUE,,,,
8-Jul-21,10020,10262,S8E6,JD Dorian,M,19:02:37,19:23:51,10020_10262_32,Professional Communication,19:18:03,19:18:58,0:00:55,0:00:55,55,Doctor(s),Talking,Hospital,10020_10262_33,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:55,,,,,TRUE,,,,
8-Jul-21,10020,10262,S8E6,JD Dorian,M,19:02:37,19:23:51,10020_10262_33,Off-Screen,19:18:58,19:19:01,0:00:03,0:00:03,3,0,0,Off-Screen,10020_10262_34,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:03,,,,,TRUE,,,,
8-Jul-21,10020,10262,S8E6,JD Dorian,M,19:02:37,19:23:51,10020_10262_34,Social,19:19:01,19:19:04,0:00:03,0:00:03,3,Doctor(s),Talking,Hospital,10020_10262_35,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:03,,,,,TRUE,,,,
8-Jul-21,10020,10262,S8E6,JD Dorian,M,19:02:37,19:23:51,10020_10262_35,Off-Screen,19:19:04,19:19:08,0:00:04,0:00:04,4,0,0,Off-Screen,10020_10262_36,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:04,,,,,TRUE,,,,
8-Jul-21,10020,10262,S8E6,JD Dorian,M,19:02:37,19:23:51,10020_10262_36,Professional Communication,19:19:08,19:20:18,0:01:10,0:01:10,70,Doctor(s),Talking,Hospital,10020_10262_37,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:01:10,,,,,TRUE,,,,
8-Jul-21,10020,10262,S8E6,JD Dorian,M,19:02:37,19:23:51,10020_10262_37,Off-Screen,19:20:18,19:22:23,0:02:05,0:02:05,125,0,0,Off-Screen,10020_10262_38,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:02:05,,,,,TRUE,,,,
8-Jul-21,10020,10262,S8E6,JD Dorian,M,19:02:37,19:23:51,10020_10262_38,Professional Communication,19:22:23,19:22:46,0:00:23,0:00:23,23,Doctor(s),Talking,Hospital,10020_10262_39,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:23,,,,,TRUE,,,,
8-Jul-21,10020,10262,S8E6,JD Dorian,M,19:02:37,19:23:51,10020_10262_39,Off-Screen,19:22:46,19:23:23,0:00:37,0:00:37,37,0,0,Off-Screen,10020_10262_40,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:37,,,,,TRUE,,,,
8-Jul-21,10020,10262,S8E6,JD Dorian,M,19:02:37,19:23:51,10020_10262_40,In-transit,19:23:23,19:23:33,0:00:10,0:00:10,10,0,0,Community,10020_10262_41,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:10,,,,,TRUE,,,,
8-Jul-21,10020,10262,S8E6,JD Dorian,M,19:02:37,19:23:51,10020_10262_41,Social,19:23:33,19:23:51,0:00:18,0:00:18,18,Doctor(s),Talking,Community,session,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:18,,,,,TRUE,,,,
9-Jul-21,10020,10260,S8E8,JD Dorian,M,10:43:30,11:05:14,10020_10260_1,Off-Screen,10:43:30,10:43:37,0:00:07,0:00:07,7,0,0,Off-Screen,10020_10260_2,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:07,,,,,TRUE,,,,
9-Jul-21,10020,10260,S8E8,JD Dorian,M,10:43:30,11:05:14,10020_10260_2,Social,10:43:37,10:44:20,0:00:43,0:00:43,43,Other,Talking,Hospital,10020_10260_3,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:43,,,,,TRUE,,,,
9-Jul-21,10020,10260,S8E8,JD Dorian,M,10:43:30,11:05:14,10020_10260_3,In-transit,10:44:20,10:44:31,0:00:11,0:00:11,11,0,0,Hospital,10020_10260_4,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:11,,,,,TRUE,,,,
9-Jul-21,10020,10260,S8E8,JD Dorian,M,10:43:30,11:05:14,10020_10260_4,Professional Communication,10:44:31,10:44:54,0:00:23,0:00:23,23,Doctor(s),Talking,Hospital,10020_10260_5,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:23,,,,,TRUE,,,,
9-Jul-21,10020,10260,S8E8,JD Dorian,M,10:43:30,11:05:14,10020_10260_5,Off-Screen,10:44:54,10:45:00,0:00:06,0:00:06,6,0,0,Off-Screen,10020_10260_6,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:06,,,,,TRUE,,,,
9-Jul-21,10020,10260,S8E8,JD Dorian,M,10:43:30,11:05:14,10020_10260_6,Professional Communication,10:45:00,10:45:13,0:00:13,0:00:13,13,Doctor(s),Mobile,Hospital,10020_10260_7,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:13,,,,,TRUE,,,,
9-Jul-21,10020,10260,S8E8,JD Dorian,M,10:43:30,11:05:14,10020_10260_7,Off-Screen,10:45:13,10:45:15,0:00:02,0:00:02,2,0,0,Off-Screen,10020_10260_8,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:02,,,,,TRUE,,,,
9-Jul-21,10020,10260,S8E8,JD Dorian,M,10:43:30,11:05:14,10020_10260_8,Social,10:45:15,10:45:30,0:00:15,0:00:15,15,Other,Talking,Hospital,10020_10260_9,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:15,,,,,TRUE,,,,
9-Jul-21,10020,10260,S8E8,JD Dorian,M,10:43:30,11:05:14,10020_10260_9,Off-Screen,10:45:30,10:45:39,0:00:09,0:00:09,9,0,0,Off-Screen,10020_10260_10,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:09,,,,,TRUE,,,,
9-Jul-21,10020,10260,S8E8,JD Dorian,M,10:43:30,11:05:14,10020_10260_10,Social,10:45:39,10:45:48,0:00:09,0:00:09,9,Other,Talking,Hospital,10020_10260_11,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:09,,,,,TRUE,,,,
9-Jul-21,10020,10260,S8E8,JD Dorian,M,10:43:30,11:05:14,10020_10260_11,Professional Communication,10:45:48,10:45:57,0:00:09,0:00:09,9,Nurse,Talking,Hospital,10020_10260_12,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:09,,,,,TRUE,,,,
9-Jul-21,10020,10260,S8E8,JD Dorian,M,10:43:30,11:05:14,10020_10260_12,Social,10:45:57,10:46:05,0:00:08,0:00:08,8,Other,Talking,Hospital,10020_10260_13,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:08,,,,,TRUE,,,,
9-Jul-21,10020,10260,S8E8,JD Dorian,M,10:43:30,11:05:14,10020_10260_13,Social,10:46:05,10:46:16,0:00:11,0:00:11,11,Doctor(s),Text,Hospital,10020_10260_14,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:11,,,,,TRUE,,,,
9-Jul-21,10020,10260,S8E8,JD Dorian,M,10:43:30,11:05:14,10020_10260_14,Nothing Happening,10:46:16,10:46:38,0:00:22,0:00:22,22,0,0,Nothing Happening,10020_10260_15,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:22,,,,,TRUE,,,,
9-Jul-21,10020,10260,S8E8,JD Dorian,M,10:43:30,11:05:14,10020_10260_15,Off-Screen,10:46:38,10:47:45,0:01:07,0:01:07,67,0,0,Off-Screen,10020_10260_16,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:01:07,,,,,TRUE,,,,
9-Jul-21,10020,10260,S8E8,JD Dorian,M,10:43:30,11:05:14,10020_10260_16,Direct Care,10:47:45,10:47:55,0:00:10,0:00:10,10,Patient,Talking,Hospital,10020_10260_17,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:10,,,,,TRUE,,,,
9-Jul-21,10020,10260,S8E8,JD Dorian,M,10:43:30,11:05:14,10020_10260_17,Professional Communication,10:47:55,10:48:26,0:00:31,0:00:31,31,Doctor(s),Talking,Hospital,10020_10260_18,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:31,,,,,TRUE,,,,
9-Jul-21,10020,10260,S8E8,JD Dorian,M,10:43:30,11:05:14,10020_10260_18,Social,10:48:26,10:49:01,0:00:35,0:00:35,35,Other,Talking,Hospital,10020_10260_19,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:35,,,,,TRUE,,,,
9-Jul-21,10020,10260,S8E8,JD Dorian,M,10:43:30,11:05:14,10020_10260_19,Off-Screen,10:49:01,10:49:11,0:00:10,0:00:10,10,0,0,Off-Screen,10020_10260_20,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:10,,,,,TRUE,,,,
9-Jul-21,10020,10260,S8E8,JD Dorian,M,10:43:30,11:05:14,10020_10260_20,Social,10:49:11,10:49:18,0:00:07,0:00:07,7,Other,Talking,Hospital,10020_10260_21,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:07,,,,,TRUE,,,,
9-Jul-21,10020,10260,S8E8,JD Dorian,M,10:43:30,11:05:14,10020_10260_21,Off-Screen,10:49:18,10:49:22,0:00:04,0:00:04,4,0,0,Off-Screen,10020_10260_22,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:04,,,,,TRUE,,,,
9-Jul-21,10020,10260,S8E8,JD Dorian,M,10:43:30,11:05:14,10020_10260_22,Social,10:49:22,10:49:55,0:00:33,0:00:33,33,Other,Talking,Hospital,10020_10260_23,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:33,,,,,TRUE,,,,
9-Jul-21,10020,10260,S8E8,JD Dorian,M,10:43:30,11:05:14,10020_10260_23,Off-Screen,10:49:55,10:51:26,0:01:31,0:01:31,91,0,0,Off-Screen,10020_10260_24,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:01:31,,,,,TRUE,,,,
9-Jul-21,10020,10260,S8E8,JD Dorian,M,10:43:30,11:05:14,10020_10260_24,Social,10:51:26,10:53:39,0:02:13,0:02:13,133,Other,Talking,Hospital,10020_10260_25,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:02:13,,,,,TRUE,,,,
9-Jul-21,10020,10260,S8E8,JD Dorian,M,10:43:30,11:05:14,10020_10260_25,Off-Screen,10:53:39,10:54:04,0:00:25,0:00:25,25,0,0,Off-Screen,10020_10260_26,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:25,,,,,TRUE,,,,
9-Jul-21,10020,10260,S8E8,JD Dorian,M,10:43:30,11:05:14,10020_10260_26,In-transit,10:54:04,10:54:24,0:00:20,0:00:20,20,0,0,Hospital,10020_10260_28,10020_10260_27,1,2,10020_10260_27,10:54:06,10:54:20,,,,,0:00:14,FALSE,,0,,,,,,,0:00:20,,,,,TRUE,,,,
9-Jul-21,10020,10260,S8E8,JD Dorian,M,10:43:30,11:05:14,10020_10260_27,Social,10:54:06,10:54:20,0:00:14,0:00:14,14,Other,Talking,Hospital,user,10020_10260_26,1,2,10020_10260_26,10:54:06,10:54:20,,,,,0:00:14,FALSE,,0,,,,,,,0:00:14,,,,,TRUE,,,,
9-Jul-21,10020,10260,S8E8,JD Dorian,M,10:43:30,11:05:14,10020_10260_28,Social,10:54:24,10:55:32,0:01:08,0:01:08,68,Other,Talking,Hospital,10020_10260_29,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:01:08,,,,,TRUE,,,,
9-Jul-21,10020,10260,S8E8,JD Dorian,M,10:43:30,11:05:14,10020_10260_29,Nothing Happening,10:55:32,10:55:51,0:00:19,0:00:19,19,0,0,Nothing Happening,10020_10260_30,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:19,,,,,TRUE,,,,
9-Jul-21,10020,10260,S8E8,JD Dorian,M,10:43:30,11:05:14,10020_10260_30,Off-Screen,10:55:51,10:56:28,0:00:37,0:00:37,37,0,0,Off-Screen,10020_10260_31,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:37,,,,,TRUE,,,,
9-Jul-21,10020,10260,S8E8,JD Dorian,M,10:43:30,11:05:14,10020_10260_31,Direct Care,10:56:28,10:56:57,0:00:29,0:00:29,29,Patient,Talking,Hospital,10020_10260_32,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:29,,,,,TRUE,,,,
9-Jul-21,10020,10260,S8E8,JD Dorian,M,10:43:30,11:05:14,10020_10260_32,Social,10:56:57,10:57:06,0:00:09,0:00:09,9,Other,Talking,Hospital,10020_10260_33,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:09,,,,,TRUE,,,,
9-Jul-21,10020,10260,S8E8,JD Dorian,M,10:43:30,11:05:14,10020_10260_33,Off-Screen,10:57:06,10:57:51,0:00:45,0:00:45,45,0,0,Off-Screen,10020_10260_34,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:45,,,,,TRUE,,,,
9-Jul-21,10020,10260,S8E8,JD Dorian,M,10:43:30,11:05:14,10020_10260_34,Social,10:57:51,10:58:09,0:00:18,0:00:18,18,Other,Talking,Hospital,10020_10260_35,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:18,,,,,TRUE,,,,
9-Jul-21,10020,10260,S8E8,JD Dorian,M,10:43:30,11:05:14,10020_10260_35,Off-Screen,10:58:09,10:58:33,0:00:24,0:00:24,24,0,0,Off-Screen,10020_10260_36,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:24,,,,,TRUE,,,,
9-Jul-21,10020,10260,S8E8,JD Dorian,M,10:43:30,11:05:14,10020_10260_36,Professional Communication,10:58:33,10:59:40,0:01:07,0:01:07,67,Doctor(s),Talking,Hospital,10020_10260_37,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:01:07,,,,,TRUE,,,,
9-Jul-21,10020,10260,S8E8,JD Dorian,M,10:43:30,11:05:14,10020_10260_37,Off-Screen,10:59:40,10:59:51,0:00:11,0:00:11,11,0,0,Off-Screen,10020_10260_38,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:11,,,,,TRUE,,,,
9-Jul-21,10020,10260,S8E8,JD Dorian,M,10:43:30,11:05:14,10020_10260_38,Social,10:59:51,11:00:04,0:00:13,0:00:13,13,Doctor(s),Talking,Hospital,10020_10260_39,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:13,,,,,TRUE,,,,
9-Jul-21,10020,10260,S8E8,JD Dorian,M,10:43:30,11:05:14,10020_10260_39,Off-Screen,11:00:04,11:02:20,0:02:16,0:02:16,136,0,0,Off-Screen,10020_10260_40,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:02:16,,,,,TRUE,,,,
9-Jul-21,10020,10260,S8E8,JD Dorian,M,10:43:30,11:05:14,10020_10260_40,Nothing Happening,11:02:20,11:02:22,0:00:02,0:00:02,2,0,0,Nothing Happening,10020_10260_41,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:02,,,,,TRUE,,,,
9-Jul-21,10020,10260,S8E8,JD Dorian,M,10:43:30,11:05:14,10020_10260_41,Off-Screen,11:02:22,11:02:40,0:00:18,0:00:18,18,0,0,Off-Screen,10020_10260_42,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:18,,,,,TRUE,,,,
9-Jul-21,10020,10260,S8E8,JD Dorian,M,10:43:30,11:05:14,10020_10260_42,Social,11:02:40,11:03:01,0:00:21,0:00:21,21,Other,Talking,Hospital,10020_10260_43,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:21,,,,,TRUE,,,,
9-Jul-21,10020,10260,S8E8,JD Dorian,M,10:43:30,11:05:14,10020_10260_43,Nothing Happening,11:03:01,11:03:04,0:00:03,0:00:03,3,0,0,Nothing Happening,10020_10260_44,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:03,,,,,TRUE,,,,
9-Jul-21,10020,10260,S8E8,JD Dorian,M,10:43:30,11:05:14,10020_10260_44,Off-Screen,11:03:04,11:03:26,0:00:22,0:00:22,22,0,0,Off-Screen,10020_10260_45,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:22,,,,,TRUE,,,,
9-Jul-21,10020,10260,S8E8,JD Dorian,M,10:43:30,11:05:14,10020_10260_45,Direct Care,11:03:26,11:03:33,0:00:07,0:00:07,7,Patient,Talking,Hospital,10020_10260_46,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:07,,,,,TRUE,,,,
9-Jul-21,10020,10260,S8E8,JD Dorian,M,10:43:30,11:05:14,10020_10260_46,In-transit,11:03:33,11:03:41,0:00:08,0:00:08,8,0,0,Hospital,10020_10260_47,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:08,,,,,TRUE,,,,
9-Jul-21,10020,10260,S8E8,JD Dorian,M,10:43:30,11:05:14,10020_10260_47,Off-Screen,11:03:41,11:04:59,0:01:18,0:01:18,78,0,0,Off-Screen,10020_10260_48,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:01:18,,,,,TRUE,,,,
9-Jul-21,10020,10260,S8E8,JD Dorian,M,10:43:30,11:05:14,10020_10260_48,Nothing Happening,11:04:59,11:05:14,0:00:15,0:00:15,15,0,0,Nothing Happening,session,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:15,,,,,TRUE,,,,
15-Jul-21,10020,10323,S8E14,JD Dorian,M,14:43:01,15:05:16,10020_10323_1,In-transit,14:43:01,14:43:09,0:00:08,0:00:08,8,0,0,Hospital,10020_10323_2,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:08,,,,,TRUE,,,,
15-Jul-21,10020,10323,S8E14,JD Dorian,M,14:43:01,15:05:16,10020_10323_2,Social,14:43:09,14:43:40,0:00:31,0:00:31,31,Doctor(s),Talking,Hospital,10020_10323_3,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:31,,,,,TRUE,,,,
15-Jul-21,10020,10323,S8E14,JD Dorian,M,14:43:01,15:05:16,10020_10323_3,Nothing Happening,14:43:40,14:43:45,0:00:05,0:00:05,5,0,0,Nothing Happening,10020_10323_4,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:05,,,,,TRUE,,,,
15-Jul-21,10020,10323,S8E14,JD Dorian,M,14:43:01,15:05:16,10020_10323_4,In-transit,14:43:45,14:43:57,0:00:12,0:00:12,12,0,0,Hospital,10020_10323_5,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:12,,,,,TRUE,,,,
15-Jul-21,10020,10323,S8E14,JD Dorian,M,14:43:01,15:05:16,10020_10323_5,Off-Screen,14:43:57,14:44:00,0:00:03,0:00:03,3,0,0,Off-Screen,10020_10323_6,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:03,,,,,TRUE,,,,
15-Jul-21,10020,10323,S8E14,JD Dorian,M,14:43:01,15:05:16,10020_10323_6,In-transit,14:44:00,14:44:06,0:00:06,0:00:06,6,0,0,Hospital,10020_10323_7,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:06,,,,,TRUE,,,,
15-Jul-21,10020,10323,S8E14,JD Dorian,M,14:43:01,15:05:16,10020_10323_7,Nothing Happening,14:44:06,14:44:11,0:00:05,0:00:05,5,0,0,Nothing Happening,10020_10323_8,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:05,,,,,TRUE,,,,
15-Jul-21,10020,10323,S8E14,JD Dorian,M,14:43:01,15:05:16,10020_10323_8,Social,14:44:11,14:44:16,0:00:05,0:00:05,5,Other,Talking,Hospital,10020_10323_9,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:05,,,,,TRUE,,,,
15-Jul-21,10020,10323,S8E14,JD Dorian,M,14:43:01,15:05:16,10020_10323_9,In-transit,14:44:16,14:44:23,0:00:07,0:00:07,7,0,0,Hospital,10020_10323_10,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:07,,,,,TRUE,,,,
15-Jul-21,10020,10323,S8E14,JD Dorian,M,14:43:01,15:05:16,10020_10323_10,Off-Screen,14:44:23,14:44:30,0:00:07,0:00:07,7,0,0,Off-Screen,10020_10323_11,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:07,,,,,TRUE,,,,
15-Jul-21,10020,10323,S8E14,JD Dorian,M,14:43:01,15:05:16,10020_10323_11,Social,14:44:30,14:45:13,0:00:43,0:00:43,43,Doctor(s),Talking,Hospital,10020_10323_12,,0,,,,,,,,,0:00:00,FALSE,,0,,,,,,,0:00:43,,,,,TRUE,,,,
